id,orig_id,label,source,text
472,338,scam,zhi_scam,[Greetings]! We have got a great job for you. We are looking for writers to contribute articles on various topics. You can earn up to [Money] per article. Would you like to learn more? Send us you details at our [Company] website and [Name] will contact you.
473,762,scam,zhi_scam,"[Greetings]. This is [Title][Name] from the Anti-Financial Crime Unit. We are dealing with a potential fraud case, and your accounts have surfaced in our investigation. Kindly share your full name, identity number, and the names of your banks to facilitate our inquiry."
474,170,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I saw an opportunity to write for a tech blog based at [Company]. You write well and this could be a great side project. Want me to forward the link?"
475,791,scam,zhi_scam,"[Greetings], this is [Name] from [Company].Congratulations! You have been selected for a government grant. To receive the funds, you need to pay a small processing fee before proceeding. Please transfer the payment to this bank account [Number]."
476,204,scam,zhi_scam,"[Greetings], is this [Title][Name]? I am calling from [Company] . I am representing your son, Benjamin. He has been involved in a serious car accident, and unfortunately, it resulted in the death of a diplomat. He is currently in custody and will be facing a court trial. I understand this is a difficult time for you. Benjamin is quite shaken, but he is cooperating. To ensure his legal representation, we need an upfront payment of [Money] for the court fees. [Name], [Name], it is me. I am in trouble, and I need your help. Please do whatever you can to get me out of here. I am so scared. We appreciate your swift response. To expedite the legal process, we need the [Money] as soon as possible."
477,292,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I finally tried out the [Product] recipe you sent, and it turned out better than I expected. We should definitely have a food night where we both cook something fun."
478,757,scam,zhi_scam,"[Greetings] [Name], it is [Name]. I have been in this for a year now, and it has been fantastic. I am consistently making [Name] monthly. What is your age and what do you do for a living? This will help us customize your experience."
479,516,nonscam,zhi_nonscam,"[Greetings], this is [Company] Library. Your borrowed book “[Product]” is due soon. You can return it at any branch or extend the due date online. We also have new arrivals in your preferred genre—would you like a recommendation?"
480,150,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I know things have been busy lately, but I would love to reconnect. Are you free for a walk or a call this [Date]?"
481,281,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I heard there is a food festival happening at [Location] this Saturday. You love trying new cuisines, so I thought of inviting you. Let me know if you are free to join."
482,220,nonscam,zhi_nonscam,"[Greetings], this is [Name]. Just reminding you that We are doing a quick group call tonight about the [Product] project. It will only take about 30 minutes—we will cover the next steps and responsibilities."
483,587,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Resorts. You are planning a stay with us. Could you confirm your check-in and check-out dates so we can finalize your booking?"
484,714,scam,zhi_scam,"[Greetings] I am [Name]. I have been doing this for a while, and it has been a lucrative venture. I am consistently making [Money] to [Money] each month. Can you let me know your age and occupation? This will ensure you get the best assignments."
485,622,scam,zhi_scam,"[Greetings], this is [Name]. I have been in this program for a year now, and I am earning around [Money] monthly. It has been life-changing. What is your age and occupation? This will help us match you with the perfect tasks."
486,176,scam,zhi_scam,"[Greetings], [Title][Name]. This is [Name] from [Company] . You have an outstanding debt of [Money]. If you do not settle it within the hour, we will be forced to involve legal proceedings. To avoid these legal proceedings, make the payment at this bank account number [Number]."
